lambda_phys,model_name,capacity_name,parameter_count,dataset_size,data_seed,train_seed,status,test_rel_l2,val_rel_l2,train_rel_l2,test_mse,val_mse,train_mse,best_epoch,runtime_seconds
1.0,piml,large,67074,4096,22,202,success,0.06528029590845108,0.06591974198818207,0.06675262004137039,0.017568036913871765,0.017555946484208107,0.017935026437044144,121,9.939120769500732
1.0,piml,large,67074,4096,22,303,success,0.06557786464691162,0.06634850800037384,0.06717386096715927,0.017868341878056526,0.017911532893776894,0.01830948144197464,74,6.3250579833984375
1.0,piml,large,67074,4096,33,101,success,0.06997096538543701,0.06873993575572968,0.06868000328540802,0.019506683573126793,0.01977093704044819,0.019627699628472328,90,8.029644012451172
1.0,piml,large,67074,4096,33,202,success,0.07242986559867859,0.07091958820819855,0.07098057866096497,0.020457355305552483,0.020626822486519814,0.02049609273672104,6,2.6571762561798096
1.0,piml,large,67074,4096,33,303,success,0.06829874217510223,0.0669517070055008,0.06699280440807343,0.01815870776772499,0.01834479719400406,0.018213581293821335,71,6.760959625244141
1.0,piml,small,4482,1024,11,101,success,0.07030211389064789,0.07171473652124405,0.07165530323982239,0.02030126005411148,0.020217683166265488,0.020851217210292816,138,3.1431965827941895
1.0,piml,small,4482,1024,11,202,success,0.07079882174730301,0.07248686999082565,0.07218679785728455,0.020437492057681084,0.020532501861453056,0.02107292227447033,47,1.6607129573822021
1.0,piml,small,4482,1024,11,303,success,0.07017636299133301,0.07174061983823776,0.07144855707883835,0.019900407642126083,0.019839324057102203,0.020439788699150085,120,2.997584581375122
1.0,piml,small,4482,1024,22,101,success,0.0697178840637207,0.0704294964671135,0.07291291654109955,0.020194316282868385,0.02020532637834549,0.020590346306562424,153,3.8194124698638916
1.0,piml,small,4482,1024,22,202,success,0.06996603310108185,0.07074298709630966,0.0729873850941658,0.020566757768392563,0.02067522332072258,0.020838893949985504,199,4.91784143447876
1.0,piml,small,4482,1024,22,303,success,0.07058398425579071,0.07128480076789856,0.0734909176826477,0.02033938094973564,0.020373260602355003,0.020627005025744438,95,2.241901159286499
1.0,piml,small,4482,1024,33,101,success,0.07333559542894363,0.0714707300066948,0.07204180955886841,0.02087441273033619,0.02095778100192547,0.020772002637386322,83,2.095611572265625
1.0,piml,small,4482,1024,33,202,success,0.0726197138428688,0.07125087082386017,0.07179001718759537,0.020825939252972603,0.02101198211312294,0.020886696875095367,109,2.532912015914917
1.0,piml,small,4482,1024,33,303,success,0.07256241142749786,0.07103288918733597,0.07150150835514069,0.020492330193519592,0.020624225959181786,0.020463166758418083,70,2.014970064163208
1.0,piml,small,4482,128,11,101,success,0.07261797785758972,0.07418833673000336,0.08073947578668594,0.02126975916326046,0.021218298003077507,0.023013746365904808,390,4.030855894088745
1.0,piml,small,4482,128,11,202,success,0.07369611412286758,0.07526138424873352,0.0811152383685112,0.021401023492217064,0.02128307893872261,0.023112380877137184,399,3.774853467941284
1.0,piml,small,4482,128,11,303,success,0.07520399242639542,0.07693975418806076,0.08155383914709091,0.021934008225798607,0.021902434527873993,0.023037347942590714,392,3.5694613456726074
1.0,piml,small,4482,128,22,101,success,0.07214698195457458,0.07331668585538864,0.07540930062532425,0.021154912188649178,0.02151728980243206,0.02155516855418682,388,3.7474002838134766
1.0,piml,small,4482,128,22,202,success,0.07561135292053223,0.07685500383377075,0.07815705239772797,0.025666523724794388,0.026590680703520775,0.028691653162240982,78,1.0704565048217773
1.0,piml,small,4482,128,22,303,success,0.08001287281513214,0.08061523735523224,0.07992622256278992,0.025151243433356285,0.025676948949694633,0.025388222187757492,72,1.0426452159881592
1.0,piml,small,4482,128,33,101,success,0.07495652139186859,0.07316064089536667,0.07398464530706406,0.02244509942829609,0.022494938224554062,0.021923955529928207,385,3.5112709999084473
1.0,piml,small,4482,128,33,202,success,0.07462314516305923,0.07319854944944382,0.07401125133037567,0.02210783027112484,0.022231802344322205,0.021878745406866074,397,3.6915459632873535
1.0,piml,small,4482,128,33,303,success,0.07426576316356659,0.07282575964927673,0.07419443875551224,0.022564636543393135,0.022635824978351593,0.02202952466905117,397,3.633606433868408
1.0,piml,small,4482,4096,11,101,success,0.06988543272018433,0.07119835913181305,0.07077425718307495,0.020192835479974747,0.02007703110575676,0.020616760477423668,210,10.55820631980896
1.0,piml,small,4482,4096,11,202,success,0.07042772322893143,0.07192385196685791,0.07145055383443832,0.020410552620887756,0.020305221900343895,0.020896311849355698,36,3.3297510147094727
1.0,piml,small,4482,4096,11,303,success,0.06958126276731491,0.07089691609144211,0.07048596441745758,0.020091451704502106,0.019986813887953758,0.020542113110423088,188,10.38893723487854
1.0,piml,small,4482,4096,22,101,success,0.0700763687491417,0.07078428566455841,0.07169159501791,0.020423660054802895,0.020426109433174133,0.02087642066180706,39,3.9855332374572754
1.0,piml,small,4482,4096,22,202,success,0.06904897093772888,0.0696004331111908,0.07058396935462952,0.019992515444755554,0.01995087042450905,0.02040761709213257,156,9.475563287734985
1.0,piml,small,4482,4096,22,303,success,0.06898393481969833,0.0695994645357132,0.07059961557388306,0.02013447880744934,0.020124297589063644,0.02059958130121231,164,9.145379781723022
1.0,piml,small,4482,4096,33,101,success,0.07284165918827057,0.07127974927425385,0.07133840024471283,0.020621025934815407,0.020805813372135162,0.020655544474720955,33,3.424405336380005
1.0,piml,small,4482,4096,33,202,success,0.07216210663318634,0.07091809809207916,0.07089071720838547,0.020673805847764015,0.02092372253537178,0.02077508717775345,84,5.453895330429077
1.0,piml,small,4482,4096,33,303,success,0.07240534573793411,0.07087516039609909,0.07101953029632568,0.020517762750387192,0.020694958046078682,0.020624438300728798,60,4.556983947753906
